i,v,cycle_index,test_time,cell_id
187.2,1.1827911019409556,13,18850.667494727535,ezbatt_10000
187.2,1.1780272834977914,13,18875.667494727535,ezbatt_10000
187.2,1.1738795917781466,13,18900.667494727535,ezbatt_10000
187.2,1.16986579925297,13,18925.667494727535,ezbatt_10000
187.2,1.1659299812091273,13,18950.667494727535,ezbatt_10000
187.2,1.1620467478007968,13,18975.667494727535,ezbatt_10000
187.2,1.1581945372088547,13,19000.667494727535,ezbatt_10000
187.2,1.154353111304774,13,19025.667494727535,ezbatt_10000
187.2,1.1505027490742572,13,19050.667494727535,ezbatt_10000
187.2,1.1466235993981637,13,19075.667494727535,ezbatt_10000
187.2,1.1426950406189906,13,19100.667494727535,ezbatt_10000
187.2,1.1386949866487308,13,19125.667494727535,ezbatt_10000
187.2,1.1345990780936315,13,19150.667494727535,ezbatt_10000
187.2,1.130379679486105,13,19175.667494727535,ezbatt_10000
187.2,1.1260045708111208,13,19200.667494727535,ezbatt_10000
187.2,1.1214351638608113,13,19225.667494727535,ezbatt_10000
187.2,1.1166239726973652,13,19250.667494727535,ezbatt_10000
187.2,1.1115108846856907,13,19275.667494727535,ezbatt_10000
187.2,1.106017434233335,13,19300.667494727535,ezbatt_10000
187.2,1.1000375966927973,13,19325.667494727535,ezbatt_10000
187.2,1.0934221633895953,13,19350.667494727535,ezbatt_10000
187.2,1.085950387633817,13,19375.667494727535,ezbatt_10000
187.2,1.077273896208829,13,19400.667494727535,ezbatt_10000
187.2,1.0667919246868465,13,19425.667494727535,ezbatt_10000
187.2,1.053321589225454,13,19450.667494727535,ezbatt_10000
187.2,1.0339335091566935,13,19475.667494727535,ezbatt_10000
187.2,0.9957032711075582,13,19500.667494727535,ezbatt_10000
187.2,-0.381403424832515,13,19525.667494727535,ezbatt_10000
187.2,-0.744623359477047,13,19536.070938110348,ezbatt_10000
-187.2,0.22311758618356237,14,19536.070938110348,ezbatt_10000
-187.2,1.284904891304512,14,19580.06240744726,ezbatt_10000
-187.2,1.291975699654118,14,19605.06240744726,ezbatt_10000
-187.2,1.29728278988887,14,19630.06240744726,ezbatt_10000
-187.2,1.3021706446480477,14,19655.06240744726,ezbatt_10000
-187.2,1.306788948278471,14,19680.06240744726,ezbatt_10000
-187.2,1.3111979613064109,14,19705.06240744726,ezbatt_10000
-187.2,1.3154415814760991,14,19730.06240744726,ezbatt_10000
-187.2,1.3195552773862476,14,19755.06240744726,ezbatt_10000
-187.2,1.323568799307267,14,19780.06240744726,ezbatt_10000
-187.2,1.3275078859788074,14,19805.06240744726,ezbatt_10000
-187.2,1.3313954929275487,14,19830.06240744726,ezbatt_10000
-187.2,1.3352527315444087,14,19855.06240744726,ezbatt_10000
-187.2,1.3390996314176626,14,19880.06240744726,ezbatt_10000
-187.2,1.3429558031022926,14,19905.06240744726,ezbatt_10000
-187.2,1.3468410603677987,14,19930.06240744726,ezbatt_10000
-187.2,1.3507760535623858,14,19955.06240744726,ezbatt_10000
-187.2,1.3547829667648323,14,19980.06240744726,ezbatt_10000
-187.2,1.358886340970932,14,20005.06240744726,ezbatt_10000
-187.2,1.3631141061231342,14,20030.06240744726,ezbatt_10000
-187.2,1.3674989420938806,14,20055.06240744726,ezbatt_10000
-187.2,1.3720801543736285,14,20080.06240744726,ezbatt_10000
-187.2,1.3769063673973454,14,20105.06240744726,ezbatt_10000
-187.2,1.3820395552935971,14,20130.06240744726,ezbatt_10000
-187.2,1.387561352032423,14,20155.06240744726,ezbatt_10000
-187.2,1.393583460280008,14,20180.06240744726,ezbatt_10000
-187.2,1.4002659586561315,14,20205.06240744726,ezbatt_10000
-187.2,1.4078522831817288,14,20230.06240744726,ezbatt_10000
-187.2,1.416744106170711,14,20255.06240744726,ezbatt_10000
-187.2,1.4205488019769499,14,20264.43740744726,ezbatt_10000
187.2,1.207949659350637,14,20264.43740744726,ezbatt_10000
187.2,1.1854768126391328,14,20295.06240744726,ezbatt_10000
187.2,1.1803276422770792,14,20320.06240744726,ezbatt_10000
187.2,1.1760733875308977,14,20345.06240744726,ezbatt_10000
187.2,1.1719877002514658,14,20370.06240744726,ezbatt_10000
187.2,1.1679965876682896,14,20395.06240744726,ezbatt_10000
187.2,1.1640717739273412,14,20420.06240744726,ezbatt_10000
187.2,1.1601903404453662,14,20445.06240744726,ezbatt_10000
187.2,1.1563312232425638,14,20470.06240744726,ezbatt_10000
187.2,1.1524742756759512,14,20495.06240744726,ezbatt_10000
187.2,1.1485995814150964,14,20520.06240744726,ezbatt_10000
187.2,1.1446868087286561,14,20545.06240744726,ezbatt_10000
187.2,1.140714541407283,14,20570.06240744726,ezbatt_10000
187.2,1.1366595283331002,14,20595.06240744726,ezbatt_10000
187.2,1.132495782344697,14,20620.06240744726,ezbatt_10000
187.2,1.1281934345964428,14,20645.06240744726,ezbatt_10000
187.2,1.123717206816928,14,20670.06240744726,ezbatt_10000
187.2,1.1190242872455256,14,20695.06240744726,ezbatt_10000
187.2,1.114061259721233,14,20720.06240744726,ezbatt_10000
187.2,1.108759484212666,14,20745.06240744726,ezbatt_10000
187.2,1.1030278412856545,14,20770.06240744726,ezbatt_10000
187.2,1.096740754680706,14,20795.06240744726,ezbatt_10000
187.2,1.0897171936078447,14,20820.06240744726,ezbatt_10000
187.2,1.0816809607405675,14,20845.06240744726,ezbatt_10000
187.2,1.0721776578486848,14,20870.06240744726,ezbatt_10000
187.2,1.0603746867958654,14,20895.06240744726,ezbatt_10000
187.2,1.044460747552022,14,20920.06240744726,ezbatt_10000
187.2,1.0188963992416404,14,20945.06240744726,ezbatt_10000
187.2,0.5550359596924493,14,20970.06240744726,ezbatt_10000
187.2,-0.74450434867287,14,20992.803726196285,ezbatt_10000
-187.2,0.22335115709322462,15,20992.803726196285,ezbatt_10000
-187.2,1.285113093209881,15,21036.633452369137,ezbatt_10000
-187.2,1.292206081433628,15,21061.633452369137,ezbatt_10000
-187.2,1.2975281601282391,15,21086.633452369137,ezbatt_10000
-187.2,1.3024293990699232,15,21111.633452369137,ezbatt_10000
-187.2,1.3070602084225982,15,21136.633452369137,ezbatt_10000
-187.2,1.311481190897264,15,21161.633452369137,ezbatt_10000
-187.2,1.3157364979828996,15,21186.633452369137,ezbatt_10000
-187.2,1.3198618067053565,15,21211.633452369137,ezbatt_10000
-187.2,1.3238870496856407,15,21236.633452369137,ezbatt_10000
-187.2,1.3278381348850823,15,21261.633452369137,ezbatt_10000
-187.2,1.3317381839024267,15,21286.633452369137,ezbatt_10000
-187.2,1.3356084796680145,15,21311.633452369137,ezbatt_10000
-187.2,1.3394692371342736,15,21336.633452369137,ezbatt_10000
-187.2,1.3433402750747332,15,21361.633452369137,ezbatt_10000
-187.2,1.3472416489975902,15,21386.633452369137,ezbatt_10000
-187.2,1.3511942979945646,15,21411.633452369137,ezbatt_10000
-187.2,1.3552207598318329,15,21436.633452369137,ezbatt_10000
-187.2,1.3593460189722435,15,21461.633452369137,ezbatt_10000
-187.2,1.363598574184094,15,21486.633452369137,ezbatt_10000
-187.2,1.3680118521743951,15,21511.633452369137,ezbatt_10000
-187.2,1.3726261638493744,15,21536.633452369137,ezbatt_10000
-187.2,1.3774915255999556,15,21561.633452369137,ezbatt_10000
-187.2,1.382671902140711,15,21586.633452369137,ezbatt_10000
-187.2,1.3882518865875986,15,21611.633452369137,ezbatt_10000
-187.2,1.3943477963272017,15,21636.633452369137,ezbatt_10000
-187.2,1.40112736207509,15,21661.633452369137,ezbatt_10000
-187.2,1.4088477977879394,15,21686.633452369137,ezbatt_10000
-187.2,1.4179386776907281,15,21711.633452369137,ezbatt_10000
-187.2,1.4205066849182415,15,21717.883452369137,ezbatt_10000
187.2,1.2074704622219725,15,21717.883452369137,ezbatt_10000
187.2,1.1844912511732721,15,21751.633452369137,ezbatt_10000
187.2,1.1794328771275764,15,21776.633452369137,ezbatt_10000
187.2,1.1751909446351796,15,21801.633452369137,ezbatt_10000
187.2,1.171108462843754,15,21826.633452369137,ezbatt_10000
187.2,1.167116279370075,15,21851.633452369137,ezbatt_10000
187.2,1.1631866700094096,15,21876.633452369137,ezbatt_10000
187.2,1.1592968537776054,15,21901.633452369137,ezbatt_10000
187.2,1.1554257607036196,15,21926.633452369137,ezbatt_10000
187.2,1.1515531194342785,15,21951.633452369137,ezbatt_10000
187.2,1.1476587693094815,15,21976.633452369137,ezbatt_10000
187.2,1.1437220026837842,15,22001.633452369137,ezbatt_10000
187.2,1.139720872588623,15,22026.633452369137,ezbatt_10000
187.2,1.1356314047954725,15,22051.633452369137,ezbatt_10000
187.2,1.1314266393978591,15,22076.633452369137,ezbatt_10000
187.2,1.1270753986316504,15,22101.633452369137,ezbatt_10000
187.2,1.1225406271749847,15,22126.633452369137,ezbatt_10000
187.2,1.1177770625500538,15,22151.633452369137,ezbatt_10000
187.2,1.1127278342893094,15,22176.633452369137,ezbatt_10000
187.2,1.1073192941719259,15,22201.633452369137,ezbatt_10000
187.2,1.101452798239152,15,22226.633452369137,ezbatt_10000
187.2,1.0949909442589962,15,22251.633452369137,ezbatt_10000
187.2,1.0877330091276503,15,22276.633452369137,ezbatt_10000
187.2,1.0793674022199076,15,22301.633452369137,ezbatt_10000
187.2,1.0693690271989054,15,22326.633452369137,ezbatt_10000
187.2,1.056740062791844,15,22351.633452369137,ezbatt_10000
187.2,1.0391658582230154,15,22376.633452369137,ezbatt_10000
187.2,1.008303373821792,15,22401.633452369137,ezbatt_10000
187.2,-0.3632382077421269,15,22426.633452369137,ezbatt_10000
187.2,-0.7451804085691182,15,22442.963027954098,ezbatt_10000
-187.2,0.22358711544223742,16,22442.963027954098,ezbatt_10000
-187.2,1.2815338206877183,16,22474.13177390234,ezbatt_10000
-187.2,1.2895745443273643,16,22499.13177390234,ezbatt_10000
-187.2,1.2951611217304368,16,22524.13177390234,ezbatt_10000
-187.2,1.300241599618174,16,22549.13177390234,ezbatt_10000
-187.2,1.3050134121619466,16,22574.13177390234,ezbatt_10000
-187.2,1.3095478688528495,16,22599.13177390234,ezbatt_10000
-187.2,1.3138950829476428,16,22624.13177390234,ezbatt_10000
-187.2,1.3180948008349544,16,22649.13177390234,ezbatt_10000
-187.2,1.3221798395619329,16,22674.13177390234,ezbatt_10000
-187.2,1.3261781721189654,16,22699.13177390234,ezbatt_10000
-187.2,1.3301143895400855,16,22724.13177390234,ezbatt_10000
-187.2,1.3340107899521731,16,22749.13177390234,ezbatt_10000
-187.2,1.3378882377201515,16,22774.13177390234,ezbatt_10000
-187.2,1.3417668870858426,16,22799.13177390234,ezbatt_10000
-187.2,1.3456668390149047,16,22824.13177390234,ezbatt_10000
-187.2,1.3496087877998395,16,22849.13177390234,ezbatt_10000
-187.2,1.353614711501693,16,22874.13177390234,ezbatt_10000
-187.2,1.3577086666764848,16,22899.13177390234,ezbatt_10000
-187.2,1.3619177645916565,16,22924.13177390234,ezbatt_10000
-187.2,1.3662734378963668,16,22949.13177390234,ezbatt_10000
-187.2,1.3708131630908442,16,22974.13177390234,ezbatt_10000
-187.2,1.375582904422807,16,22999.13177390234,ezbatt_10000
-187.2,1.380640728607099,16,23024.13177390234,ezbatt_10000
-187.2,1.386062392578969,16,23049.13177390234,ezbatt_10000
-187.2,1.3919504265249985,16,23074.13177390234,ezbatt_10000
-187.2,1.398449822595591,16,23099.13177390234,ezbatt_10000
-187.2,1.405777311054064,16,23124.13177390234,ezbatt_10000
-187.2,1.4142819873897217,16,23149.13177390234,ezbatt_10000
-187.2,1.4204533694202444,16,23164.75677390234,ezbatt_10000
187.2,1.2077327948336105,16,23164.75677390234,ezbatt_10000
187.2,1.1811605310885327,16,23214.13177390234,ezbatt_10000
187.2,1.1764050354041637,16,23239.13177390234,ezbatt_10000
187.2,1.1722427746513655,16,23264.13177390234,ezbatt_10000
187.2,1.1682080107495245,16,23289.13177390234,ezbatt_10000
187.2,1.1642459317029086,16,23314.13177390234,ezbatt_10000
187.2,1.1603311166823367,16,23339.13177390234,ezbatt_10000
187.2,1.1564417377737106,16,23364.13177390234,ezbatt_10000
187.2,1.1525571127677061,16,23389.13177390234,ezbatt_10000
187.2,1.1486568875263825,16,23414.13177390234,ezbatt_10000
187.2,1.1447203588393726,16,23439.13177390234,ezbatt_10000
187.2,1.1407257854800277,16,23464.13177390234,ezbatt_10000
187.2,1.1366496215618835,16,23489.13177390234,ezbatt_10000
187.2,1.1324656006283547,16,23514.13177390234,ezbatt_10000
187.2,1.128143574876237,16,23539.13177390234,ezbatt_10000
187.2,1.1236479697981638,16,23564.13177390234,ezbatt_10000
187.2,1.1189356369590768,16,23589.13177390234,ezbatt_10000
187.2,1.113952749286319,16,23614.13177390234,ezbatt_10000
187.2,1.1086301278130173,16,23639.13177390234,ezbatt_10000
187.2,1.1028758937742287,16,23664.13177390234,ezbatt_10000
187.2,1.0965633201584233,16,23689.13177390234,ezbatt_10000
187.2,1.0895094897442341,16,23714.13177390234,ezbatt_10000
187.2,1.0814348156372056,16,23739.13177390234,ezbatt_10000
187.2,1.0718780492854219,16,23764.13177390234,ezbatt_10000
187.2,1.0599902283137919,16,23789.13177390234,ezbatt_10000
187.2,1.0439086956292478,16,23814.13177390234,ezbatt_10000
187.2,1.0178069929051852,16,23839.13177390234,ezbatt_10000
187.2,0.5513810236622126,16,23864.13177390234,ezbatt_10000
187.2,-0.744904871997181,16,23886.55036926269,ezbatt_10000
-187.2,0.22382512247063402,17,23886.55036926269,ezbatt_10000
-187.2,1.281728372875338,17,23917.558897925777,ezbatt_10000
-187.2,1.2897984386078503,17,23942.558897925777,ezbatt_10000
-187.2,1.295401275117809,17,23967.558897925777,ezbatt_10000
-187.2,1.3004958050828372,17,23992.558897925777,ezbatt_10000
-187.2,1.3052805672120449,17,24017.558897925777,ezbatt_10000
-187.2,1.30982728696715,17,24042.558897925777,ezbatt_10000
-187.2,1.314186367657825,17,24067.558897925777,ezbatt_10000
-187.2,1.318397786454838,17,24092.558897925777,ezbatt_10000
-187.2,1.3224945566949446,17,24117.558897925777,ezbatt_10000
-187.2,1.3265048287589987,17,24142.558897925777,ezbatt_10000
-187.2,1.3304533636122282,17,24167.558897925777,ezbatt_10000
-187.2,1.3343626312401486,17,24192.558897925777,ezbatt_10000
-187.2,1.3382536784528678,17,24217.558897925777,ezbatt_10000
-187.2,1.3421468614832595,17,24242.558897925777,ezbatt_10000
-187.2,1.3460625130712118,17,24267.558897925777,ezbatt_10000
-187.2,1.3500216017079956,17,24292.558897925777,ezbatt_10000
-187.2,1.3540464386192923,17,24317.558897925777,ezbatt_10000
-187.2,1.3581614951143661,17,24342.558897925777,ezbatt_10000
-187.2,1.3623944108896537,17,24367.558897925777,ezbatt_10000
-187.2,1.366777307748233,17,24392.558897925777,ezbatt_10000
-187.2,1.3713485834014407,17,24417.558897925777,ezbatt_10000
-187.2,1.3761554674953238,17,24442.558897925777,ezbatt_10000
-187.2,1.381257819999879,17,24467.558897925777,ezbatt_10000
-187.2,1.3867340348149135,17,24492.558897925777,ezbatt_10000
-187.2,1.3926906991795858,17,24517.558897925777,ezbatt_10000
-187.2,1.3992794158221689,17,24542.558897925777,ezbatt_10000
-187.2,1.4067285369490061,17,24567.558897925777,ezbatt_10000
-187.2,1.4154098876226413,17,24592.558897925777,ezbatt_10000
-187.2,1.4204039213356627,17,24605.058897925777,ezbatt_10000
187.2,1.2066717109032277,17,24605.058897925777,ezbatt_10000
187.2,1.185065250410609,17,24632.558897925777,ezbatt_10000
187.2,1.1797875128204134,17,24657.558897925777,ezbatt_10000
187.2,1.1754821574696857,17,24682.558897925777,ezbatt_10000
187.2,1.1713525227134902,17,24707.558897925777,ezbatt_10000
187.2,1.1673192893844102,17,24732.558897925777,ezbatt_10000
187.2,1.1633531316101702,17,24757.558897925777,ezbatt_10000
187.2,1.1594304323562383,17,24782.558897925777,ezbatt_10000
187.2,1.1555294852864686,17,24807.558897925777,ezbatt_10000
187.2,1.151629504264304,17,24832.558897925777,ezbatt_10000
187.2,1.1477099008596594,17,24857.558897925777,ezbatt_10000
187.2,1.1437496023759934,17,24882.558897925777,ezbatt_10000
187.2,1.139726340514012,17,24907.558897925777,ezbatt_10000
187.2,1.1356158473774527,17,24932.558897925777,ezbatt_10000
187.2,1.1313908820865246,17,24957.558897925777,ezbatt_10000
187.2,1.1270199828650578,17,24982.558897925777,ezbatt_10000
187.2,1.1224657885314409,17,25007.558897925777,ezbatt_10000
187.2,1.1176826835540707,17,25032.558897925777,ezbatt_10000
187.2,1.1126133594296423,17,25057.558897925777,ezbatt_10000
187.2,1.1071835836296036,17,25082.558897925777,ezbatt_10000
187.2,1.101293874380767,17,25107.558897925777,ezbatt_10000
187.2,1.094805535512017,17,25132.558897925777,ezbatt_10000
187.2,1.0875156759774742,17,25157.558897925777,ezbatt_10000
187.2,1.079108702018317,17,25182.558897925777,ezbatt_10000
187.2,1.0690511187430516,17,25207.558897925777,ezbatt_10000
187.2,1.0563238572650337,17,25232.558897925777,ezbatt_10000
187.2,1.038538181265922,17,25257.558897925777,ezbatt_10000
187.2,1.0067925033990612,17,25282.558897925777,ezbatt_10000
187.2,-0.36412832682854074,17,25307.558897925777,ezbatt_10000
187.2,-0.7458255809829252,17,25323.5676574707,ezbatt_10000
-187.2,0.2240614624299746,18,25323.5676574707,ezbatt_10000
-187.2,1.2856986007141062,18,25366.916350318355,ezbatt_10000
-187.2,1.2928644789759878,18,25391.916350318355,ezbatt_10000
-187.2,1.2982365438534453,18,25416.916350318355,ezbatt_10000
-187.2,1.3031818778833257,18,25441.916350318355,ezbatt_10000
-187.2,1.3078533879679537,18,25466.916350318355,ezbatt_10000
-187.2,1.3123129222593608,18,25491.916350318355,ezbatt_10000
-187.2,1.3166055416052356,18,25516.916350318355,ezbatt_10000
-187.2,1.3207676526612604,18,25541.916350318355,ezbatt_10000
-187.2,1.3248298120181985,18,25566.916350318355,ezbatt_10000
-187.2,1.3288184947987352,18,25591.916350318355,ezbatt_10000
-187.2,1.332757369376774,18,25616.916350318355,ezbatt_10000
-187.2,1.3366682754427528,18,25641.916350318355,ezbatt_10000
-187.2,1.3405720232358478,18,25666.916350318355,ezbatt_10000
-187.2,1.3444890954490651,18,25691.916350318355,ezbatt_10000
-187.2,1.3484403151720301,18,25716.916350318355,ezbatt_10000
-187.2,1.3524475367024222,18,25741.916350318355,ezbatt_10000
-187.2,1.3565344190140072,18,25766.916350318355,ezbatt_10000
-187.2,1.3607273547442105,18,25791.916350318355,ezbatt_10000
-187.2,1.3650566542831541,18,25816.916350318355,ezbatt_10000
-187.2,1.3695581328191173,18,25841.916350318355,ezbatt_10000
-187.2,1.3742753340213054,18,25866.916350318355,ezbatt_10000
-187.2,1.379262780030382,18,25891.916350318355,ezbatt_10000
-187.2,1.3845909330633779,18,25916.916350318355,ezbatt_10000
-187.2,1.3903541470901388,18,25941.916350318355,ezbatt_10000
-187.2,1.396684168101854,18,25966.916350318355,ezbatt_10000
-187.2,1.4037747744935638,18,25991.916350318355,ezbatt_10000
-187.2,1.4119312776273385,18,26016.916350318355,ezbatt_10000
-187.2,1.420349775747227,18,26038.791350318355,ezbatt_10000
187.2,1.206487256491047,18,26038.791350318355,ezbatt_10000
187.2,1.1815954925170526,18,26081.916350318355,ezbatt_10000
187.2,1.1767247430888184,18,26106.916350318355,ezbatt_10000
187.2,1.172510342549069,18,26131.916350318355,ezbatt_10000
187.2,1.1684329785551562,18,26156.916350318355,ezbatt_10000
187.2,1.164433373020583,18,26181.916350318355,ezbatt_10000
187.2,1.1604850211236342,18,26206.916350318355,ezbatt_10000
187.2,1.1565654004520498,18,26231.916350318355,ezbatt_10000
187.2,1.152653283016272,18,26256.916350318355,ezbatt_10000
187.2,1.1487278691690597,18,26281.916350318355,ezbatt_10000
187.2,1.1447680834708367,18,26306.916350318355,ezbatt_10000
187.2,1.1407518658899556,18,26331.916350318355,ezbatt_10000
187.2,1.1366553893433948,18,26356.916350318355,ezbatt_10000
187.2,1.1324521301811135,18,26381.916350318355,ezbatt_10000
187.2,1.1281116944586536,18,26406.916350318355,ezbatt_10000
187.2,1.1235982586189586,18,26431.916350318355,ezbatt_10000
187.2,1.1188684050849231,18,26456.916350318355,ezbatt_10000
187.2,1.1138679936389975,18,26481.916350318355,ezbatt_10000
187.2,1.1085274512613306,18,26506.916350318355,ezbatt_10000
187.2,1.102754362022367,18,26531.916350318355,ezbatt_10000
187.2,1.0964212048465645,18,26556.916350318355,ezbatt_10000
187.2,1.0893437845746143,18,26581.916350318355,ezbatt_10000
187.2,1.081240250718595,18,26606.916350318355,ezbatt_10000
187.2,1.0716448371019272,18,26631.916350318355,ezbatt_10000
187.2,1.0596979292228494,18,26656.916350318355,ezbatt_10000
187.2,1.0435039438146696,18,26681.916350318355,ezbatt_10000
187.2,1.0170546722429674,18,26706.916350318355,ezbatt_10000
187.2,0.548747646076561,18,26731.916350318355,ezbatt_10000
187.2,-0.7461792010100765,18,26754.015274047848,ezbatt_10000
-187.2,0.22429915153886454,19,26754.015274047848,ezbatt_10000
-187.2,1.2875911576784338,19,26803.454894019527,ezbatt_10000
-187.2,1.2944528802130435,19,26828.454894019527,ezbatt_10000
-187.2,1.2997356181267348,19,26853.454894019527,ezbatt_10000
-187.2,1.3046220713332528,19,26878.454894019527,ezbatt_10000
-187.2,1.3092498969346509,19,26903.454894019527,ezbatt_10000
-187.2,1.3136771971775256,19,26928.454894019527,ezbatt_10000
-187.2,1.3179469214782933,19,26953.454894019527,ezbatt_10000
-187.2,1.3220940715105471,19,26978.454894019527,ezbatt_10000
-187.2,1.3261482613480093,19,27003.454894019527,ezbatt_10000
-187.2,1.3301353592299607,19,27028.454894019527,ezbatt_10000
-187.2,1.3340786873272945,19,27053.454894019527,ezbatt_10000
-187.2,1.337999956832745,19,27078.454894019527,ezbatt_10000
-187.2,1.3419200465935655,19,27103.454894019527,ezbatt_10000
-187.2,1.3458597022004612,19,27128.454894019527,ezbatt_10000
-187.2,1.349840217596534,19,27153.454894019527,ezbatt_10000
-187.2,1.353884157488237,19,27178.454894019527,ezbatt_10000
-187.2,1.3580161848023908,19,27203.454894019527,ezbatt_10000
-187.2,1.3622640746139085,19,27228.454894019527,ezbatt_10000
-187.2,1.3666600291718858,19,27253.454894019527,ezbatt_10000
-187.2,1.3712424681161992,19,27278.454894019527,ezbatt_10000
-187.2,1.3760585743974305,19,27303.454894019527,ezbatt_10000
-187.2,1.3811680725863158,19,27328.454894019527,ezbatt_10000
-187.2,1.3866490953994157,19,27353.454894019527,ezbatt_10000
-187.2,1.3926077742413212,19,27378.454894019527,ezbatt_10000
-187.2,1.3991949272850315,19,27403.454894019527,ezbatt_10000
-187.2,1.4066375103123039,19,27428.454894019527,ezbatt_10000
-187.2,1.415304663492729,19,27453.454894019527,ezbatt_10000
-187.2,1.4202871205173828,19,27465.954894019527,ezbatt_10000
187.2,1.2059368422792098,19,27465.954894019527,ezbatt_10000
187.2,1.1843460357468212,19,27493.454894019527,ezbatt_10000
187.2,1.1790512199530538,19,27518.454894019527,ezbatt_10000
187.2,1.174726908547187,19,27543.454894019527,ezbatt_10000
187.2,1.1705771025637075,19,27568.454894019527,ezbatt_10000
187.2,1.1665223194842764,19,27593.454894019527,ezbatt_10000
187.2,1.162532995911985,19,27618.454894019527,ezbatt_10000
187.2,1.1585852350684025,19,27643.454894019527,ezbatt_10000
187.2,1.1546570001168464,19,27668.454894019527,ezbatt_10000
187.2,1.1507271095370464,19,27693.454894019527,ezbatt_10000
187.2,1.1467744955462078,19,27718.454894019527,ezbatt_10000
187.2,1.1427774962311266,19,27743.454894019527,ezbatt_10000
187.2,1.1387131085230582,19,27768.454894019527,ezbatt_10000
187.2,1.1345561340759662,19,27793.454894019527,ezbatt_10000
187.2,1.1302781339451138,19,27818.454894019527,ezbatt_10000
187.2,1.1258460749231762,19,27843.454894019527,ezbatt_10000
187.2,1.1212204912563046,19,27868.454894019527,ezbatt_10000
187.2,1.1163528806102976,19,27893.454894019527,ezbatt_10000
187.2,1.1111818626927321,19,27918.454894019527,ezbatt_10000
187.2,1.1056272683119164,19,27943.454894019527,ezbatt_10000
187.2,1.0995806054366248,19,27968.454894019527,ezbatt_10000
187.2,1.0928888039340388,19,27993.454894019527,ezbatt_10000
187.2,1.0853245328939791,19,28018.454894019527,ezbatt_10000
187.2,1.0765269652352676,19,28043.454894019527,ezbatt_10000
187.2,1.065868272596047,19,28068.454894019527,ezbatt_10000
187.2,1.0520930492113112,19,28093.454894019527,ezbatt_10000
187.2,1.031987820473728,19,28118.454894019527,ezbatt_10000
187.2,0.98922628492396,19,28143.454894019527,ezbatt_10000
187.2,-0.38583296107761883,19,28168.454894019527,ezbatt_10000
187.2,-0.7461464186806861,19,28177.894744873043,ezbatt_10000
-187.2,0.22453785362116996,20,28177.894744873043,ezbatt_10000
-187.2,1.2812568338966523,20,28205.3010549082,ezbatt_10000
-187.2,1.2897512136832114,20,28230.3010549082,ezbatt_10000
-187.2,1.295473222331529,20,28255.3010549082,ezbatt_10000
-187.2,1.3006531376651818,20,28280.3010549082,ezbatt_10000
-187.2,1.3055098123894142,20,28305.3010549082,ezbatt_10000
-187.2,1.3101193143828525,20,28330.3010549082,ezbatt_10000
-187.2,1.3145344772433114,20,28355.3010549082,ezbatt_10000
-187.2,1.3187970081156841,20,28380.3010549082,ezbatt_10000
-187.2,1.322941231949872,20,28405.3010549082,ezbatt_10000
-187.2,1.3269963384717987,20,28430.3010549082,ezbatt_10000
-187.2,1.3309879494406986,20,28455.3010549082,ezbatt_10000
-187.2,1.334939282123558,20,28480.3010549082,ezbatt_10000
-187.2,1.3388720656610231,20,28505.3010549082,ezbatt_10000
-187.2,1.342807313278461,20,28530.3010549082,ezbatt_10000
-187.2,1.3467660253052967,20,28555.3010549082,ezbatt_10000
-187.2,1.3507698850274286,20,28580.3010549082,ezbatt_10000
-187.2,1.354842007344633,20,28605.3010549082,ezbatt_10000
-187.2,1.3590078082434613,20,28630.3010549082,ezbatt_10000
-187.2,1.3632960833071814,20,28655.3010549082,ezbatt_10000
-187.2,1.367740421660618,20,28680.3010549082,ezbatt_10000
-187.2,1.3723811500054126,20,28705.3010549082,ezbatt_10000
-187.2,1.3772681243161098,20,28730.3010549082,ezbatt_10000
-187.2,1.382464915739084,20,28755.3010549082,ezbatt_10000
-187.2,1.3880553860013614,20,28780.3010549082,ezbatt_10000
-187.2,1.3941545874168157,20,28805.3010549082,ezbatt_10000
-187.2,1.400928064514956,20,28830.3010549082,ezbatt_10000
-187.2,1.4086290850923087,20,28855.3010549082,ezbatt_10000
-187.2,1.4176794349412327,20,28880.3010549082,ezbatt_10000
-187.2,1.4202323226763975,20,28886.5510549082,ezbatt_10000
187.2,1.2056504814500164,20,28886.5510549082,ezbatt_10000
187.2,1.1827003009689756,20,28920.3010549082,ezbatt_10000
187.2,1.1775984279050749,20,28945.3010549082,ezbatt_10000
187.2,1.1733087961322186,20,28970.3010549082,ezbatt_10000
187.2,1.1691755782350386,20,28995.3010549082,ezbatt_10000
187.2,1.1651291740065466,20,29020.3010549082,ezbatt_10000
187.2,1.1611412493116833,20,29045.3010549082,ezbatt_10000
187.2,1.1571883070122764,20,29070.3010549082,ezbatt_10000
187.2,1.1532484306821387,20,29095.3010549082,ezbatt_10000
187.2,1.1493003350973954,20,29120.3010549082,ezbatt_10000
187.2,1.145322628347794,20,29145.3010549082,ezbatt_10000
187.2,1.1412930862992738,20,29170.3010549082,ezbatt_10000
187.2,1.1371878665021375,20,29195.3010549082,ezbatt_10000
187.2,1.1329805881378974,20,29220.3010549082,ezbatt_10000
187.2,1.1286411832651801,20,29245.3010549082,ezbatt_10000
187.2,1.1241343835507396,20,29270.3010549082,ezbatt_10000
187.2,1.1194176336362036,20,29295.3010549082,ezbatt_10000
